8.482300164692442301e-01,1.298632020334949955e-01,4.215440151572279470e-01,-8.446139014993992333e+00
8.560839981032186685e-01,1.329116279097790898e-01,3.545039440835040523e-01,-8.619785448332583755e+00
8.639379797371932179e-01,1.354285190084512924e-01,2.862348430672165267e-01,-8.759020366322392448e+00
8.717919613711676563e-01,1.374052889972279534e-01,2.170088857832577767e-01,-8.863381339273232129e+00
8.796459430051422057e-01,1.388355020313808419e-01,1.471013342514545241e-01,-8.932544556968839089e+00
8.874999246391166441e-01,1.397148927232063353e-01,7.678944611500289341e-02,-8.966325757042007183e+00
8.953539062730910825e-01,1.400413775063218402e-01,6.351376795839129563e-03,-8.964680600979265890e+00
9.032078879070656319e-01,1.398150573715957745e-01,-6.393491913294331586e-02,-8.927704497659588512e+00
9.110618695410400703e-01,1.390382119855856358e-01,-1.337927830253278771e-01,-8.855631876509375999e+00
9.189158511750146197e-01,1.377152852362977520e-01,-2.029479393838225232e-01,-8.748834914520232431e+00
9.267698328089890580e-01,1.358528622847595957e-01,-2.711295709584630176e-01,-8.607821723517906420e+00
9.346238144429634964e-01,1.334596382341796672e-01,-3.380713775162036971e-01,-8.433234006182313891e+00
9.424777960769380458e-01,1.305463785612288041e-01,-4.035126141484526308e-01,-8.225844191391137983e+00
9.503317777109124842e-01,1.271258714860846184e-01,-4.671991050755314179e-01,-7.986552061485245879e+00
9.581857593448870336e-01,1.232128724892113530e-01,-5.288842290135669089e-01,-7.716380886025184793e+00
9.660397409788614720e-01,1.188240412132799267e-01,-5.883298722912858603e-01,-7.416473078516704120e+00
9.738937226128359104e-01,1.139778710180487653e-01,-6.453073460408703665e-01,-7.088085394422042107e+00
9.817477042468104598e-01,1.086946114843131417e-01,-6.995982639378631740e-01,-6.732583690535924426e+00
9.896016858807848982e-01,1.029961841900791653e-01,-7.509953771294636260e-01,-6.351437267483638571e+00
9.974556675147594476e-01,9.690609210782553939e-02,-7.993033631677279871e-01,-5.946212818687161672e+00
1.005309649148733886e+00,9.044932299598355818e-02,-8.443395659534831399e-01,-5.518568010637832977e+00
1.013163630782708324e+00,8.365224718050154329e-02,-8.859346838973639615e-01,-5.070244720704942587e+00
1.021017612416682763e+00,7.654251014347829285e-02,-9.239334037155120249e-01,-4.603061959993646646e+00
1.028871594050657423e+00,6.914892035527163416e-02,-9.581949774982351231e-01,-4.118908509937948992e+00
1.036725575684631862e+00,6.150133280414127324e-02,-9.885937409194530678e-01,-3.619735302370816310e+00
1.044579557318606300e+00,5.363052869330364736e-02,-1.015019570692105466e+00,-3.107547573749959824e+00
1.052433538952580738e+00,4.556809178920377679e-02,-1.037378279618921262e+00,-2.584396825030986999e+00
1.060287520586555177e+00,3.734628191679407322e-02,-1.055591947838063760e+00,-2.052372619366640283e+00
1.068141502220529837e+00,2.899790610761093096e-02,-1.069599189118177529e+00,-1.513594250369282745e+00
1.075995483854504275e+00,2.055618791442205551e-02,-1.079355351316245049e+00,-9.702023141018131236e-01
1.083849465488478714e+00,1.205463541215446611e-02,-1.084832650373390495e+00,-4.243502182584008575e-01
1.091703447122453152e+00,3.526908408686681325e-03,-1.086020237487299145e+00,1.218043378399881194e-01
1.099557428756427591e+00,-4.993314609111195075e-03,-1.082924199364226014e+00,6.661078787796688161e-01
1.107411410390402251e+00,-1.347246926898108821e-02,-1.075567491717574820e+00,1.206419630564413481e+00
1.115265392024376689e+00,-2.187723732376009242e-02,-1.063989806442727559e+00,1.740619926782318805e+00
1.123119373658351128e+00,-3.017467736037797443e-02,-1.048247373158150308e+00,2.266618510474798676e+00
1.130973355292325566e+00,-3.833235369543487592e-02,-1.028412696059762377e+00,2.782362699246955895e+00
1.138827336926300005e+00,-4.631846295385788626e-02,-1.004574227288156374e+00,3.285845381779114671e+00
1.146681318560274665e+00,-5.410195783753134896e-02,-9.768359782554771886e-01,3.775112814643759140e+00
1.154535300194249103e+00,-6.165266760310937622e-02,-9.453170706196819539e-01,4.248272189197297877e+00
1.162389281828223542e+00,-6.894141478239716736e-02,-9.101512288275434015e-01,4.703498939298232706e+00
1.170243263462197980e+00,-7.594012769466890189e-02,-8.714862163732551847e-01,5.139043761698251167e+00
1.178097245096172418e+00,-8.262194831800795392e-02,-8.294832181359551582e-01,5.553239322156014346e+00
1.185951226730147079e+00,-8.896133510613425666e-02,-7.843161713660861123e-01,5.944506621629740195e+00
1.193805208364121517e+00,-9.493416035814486453e-02,-7.361710480864663841e-01,6.311360998308940928e+00
1.201659189998095956e+00,-1.005178017710489785e-01,-6.852450918585061279e-01,6.652417742741856266e+00
1.209513171632070394e+00,-1.056912278288370949e-01,-6.317460120364706277e-01,6.966397304897244958e+00
1.217367153266044832e+00,-1.104350767069867262e-01,-5.758911387924172676e-01,7.252130073660723930e+00
1.225221134900019493e+00,-1.147317283976725666e-01,-5.179065423408213409e-01,7.508560711000106913e+00
1.233075116533993931e+00,-1.185653697884103130e-01,-4.580261199244070602e-01,7.734752024834070205e+00
1.240929098167968370e+00,-1.219220524553083912e-01,-3.964906542408317414e-01,7.929888366496803620e+00
1.248783079801942808e+00,-1.247897429614178294e-01,-3.335468470932048124e-01,8.093278540600566728e+00
1.256637061435917246e+00,-1.271583654807378894e-01,-2.694463321355838881e-01,8.224358217050610875e+00
1.264491043069891907e+00,-1.290198365991346297e-01,-2.044446706572727313e-01,8.322691836954943412e+00
1.272345024703866345e+00,-1.303680921746386556e-01,-1.388003344066997269e-01,8.387974006187018716e+00
1.280199006337840784e+00,-1.311991061711814122e-01,-7.277367949669827363e-02,8.420030372394553098e+00
1.288052987971815222e+00,-1.315109014116830344e-01,-6.625915458019043282e-03,8.418817983294280438e+00
1.295906969605789882e+00,-1.313035522283908241e-01,5.938192648318223882e-02,8.384425126142394546e+00
1.303760951239764321e+00,-1.305791790203605640e-01,1.249900218353076631e-01,8.317070650315777414e+00
1.311614932873738759e+00,-1.293419347598472324e-01,1.899407739333486833e-01,8.217102776971550782e+00
1.319468914507713198e+00,-1.275979835210000191e-01,2.539798236866812609e-01,8.084997401764264069e+00
1.327322896141687636e+00,-1.253554711355180651e-01,3.168570440310904401e-01,7.921355898583207100e+00
1.335176877775662296e+00,-1.226244881106923895e-01,3.783275152036980615e-01,7.726902434219129923e+00
1.343030859409636735e+00,-1.194170249754179652e-01,4.381524770447991490e-01,7.502480805772414385e+00
1.350884841043611173e+00,-1.157469202491905047e-01,4.961002546306897409e-01,7.249050814466371229e+00
1.358738822677585611e+00,-1.116298012576897730e-01,5.519471536559669156e-01,6.967684191322236487e+00
1.366592804311560050e+00,-1.070830180461859044e-01,6.054783221120033643e-01,6.659560091880056376e+00
1.374446785945534710e+00,-1.021255706685801901e-01,6.564885749498178269e-01,6.325960178805190459e+00
1.382300767579509149e+00,-9.677803015530490882e-02,7.047831785697714624e-01,5.968263312797187581e+00
1.390154749213483587e+00,-9.106245348746097590e-02,7.501785921467963858e-01,5.587939873710527472e+00
1.398008730847458025e+00,-8.500229292737530862e-02,7.925031629775050046e-01,5.186545735199217688e+00
1.405862712481432464e+00,-7.862230007712570079e-02,8.315977732238183373e-01,4.765715917504422805e+00
1.413716694115407124e+00,-7.194842505642823349e-02,8.673164356259176477e-01,4.327157944211113438e+00
1.421570675749381563e+00,-6.500771120953750815e-02,8.995268359645579581e-01,3.872644929901742028e+00
1.429424657383356001e+00,-5.782818576740437339e-02,9.281108202682436525e-01,3.404008426628041928e+00
1.437278639017330439e+00,-5.043874690620871876e-02,9.529648249835972473e-01,2.923131058002606864e+00
1.445132620651304878e+00,-4.286904765648149457e-02,9.740002485565310009e-01,2.431938970476725803e+00
1.452986602285279538e+00,-3.514937712830382144e-02,9.911437631066724041e-01,1.932394132017309474e+00
1.460840583919253977e+00,-2.731053952748143526e-02,1.004337565116920628e+00,1.426486508921397167e+00
1.468694565553228415e+00,-1.938373144510779911e-02,1.013539564303099771e+00,9.162261519099071938e-01
1.476548547187202853e+00,-1.140041790852382511e-02,1.018723510074438510e+00,4.036352229217044507e-01
1.484402528821177292e+00,-3.392207685339312592e-03,1.019879055243074539e+00,-1.092600058160678733e-01
1.492256510455151952e+00,4.609271666108840683e-03,1.017011756888978713e+00,-6.204371488354389896e-01
1.500110492089126391e+00,1.257249850672557956e-02,1.010143014534639949e+00,-1.127885669081521769e+00
1.507964473723100829e+00,2.046618109609981903e-02,9.993099460305574500e-01,-1.629614772880166873e+00
1.515818455357075267e+00,2.825938035457762135e-02,9.845652017971029402e-01,-2.123661207268040751e+00
1.523672436991049706e+00,3.592163092714462796e-02,9.659767183096694687e-01,-2.608096929196350278e+00
1.531526418625024366e+00,4.342306007619647218e-02,9.436274119512712000e-01,-3.081036616700981057e+00
1.539380400258998804e+00,5.073450394002065877e-02,9.176148145889854169e-01,-3.540644992829797388e+00
1.547234381892973243e+00,5.782762070535919785e-02,8.880506524569274918e-01,-3.985143933929205406e+00
1.555088363526947681e+00,6.467500025571842892e-02,8.550603701479310148e-01,-4.412819334813317340e+00
1.562942345160922120e+00,7.125026987208388229e-02,8.187826017279514756e-01,-4.822027704366313117e+00
1.570796326794896780e+00,7.752819557932050243e-02,7.793685911905638974e-01,-5.211202466257492283e+00
1.578650308428871218e+00,8.348477874972218271e-02,7.369815646630535344e-01,-5.578859940674396611e+00
1.586504290062845657e+00,8.909734759484448652e-02,6.917960569597069176e-01,-5.923604984297153209e+00
1.594358271696820095e+00,9.434464319782842612e-02,6.439971952513521281e-01,-6.244136267141452201e+00
1.602212253330794534e+00,9.920689976081531469e-02,5.937799427822676446e-01,-6.539251166382506142e+00
1.610066234964769194e+00,1.036659187656712999e-01,5.413483057157033596e-01,-6.807850258831988022e+00
1.617920216598743632e+00,1.077051367709888074e-01,4.869145063268531803e-01,-7.048941395367876339e+00
1.625774198232718071e+00,1.113096865941108626e-01,4.306981258866830475e-01,-7.261643342306833837e+00
1.633628179866692509e+00,1.144664516536282456e-01,3.729252206910945722e-01,-7.445188976453358087e+00
1.641482161500666948e+00,1.171641132753217796e-01,3.138274147870783182e-01,-7.598928022352459344e+00
1.649336143134641608e+00,1.193931907927518882e-01,2.536409730304531873e-01,-7.722329322105865756e+00
1.657190124768616046e+00,1.211460743025215697e-01,1.926058581781835699e-01,-7.814982629978398876e+00
1.665044106402590485e+00,1.224170499635428844e-01,1.309647757719045180e-01,-7.876599925913754241e+00
1.672898088036564923e+00,1.232023177593028346e-01,6.896221060797536051e-02,-7.907016243989933635e+00
1.680752069670539361e+00,1.235000016720361748e-01,6.843458613018622155e-03,-7.906190013766480895e+00
1.688606051304514022e+00,1.233101522477494938e-01,-5.514634204757490332e-02,-7.874202914400743936e+00
1.696460032938488460e+00,1.226347415610863634e-01,-1.167631768072790871e-01,-7.811259243331197588e+00
1.704314014572462899e+00,1.214776506189571281e-01,-1.777651136829347667e-01,-7.717684803234717172e+00
1.712167996206437337e+00,1.198446492715628114e-01,-2.379132516434018241e-01,-7.593925312854131526e+00
1.720021977840411775e+00,1.177433687288026998e-01,-2.969726546509295906e-01,-7.440544349155075565e+00
1.727875959474386436e+00,1.151832668089562278e-01,-3.547132677296028214e-01,-7.258220830099725518e+00
1.735729941108360874e+00,1.121755860748571559e-01,-4.109108114952128576e-01,-7.047746049112389777e+00
1.743583922742335313e+00,1.087333050404233475e-01,-4.653476516747505065e-01,-6.810020274051174383e+00
1.751437904376309751e+00,1.048710826572601673e-01,-5.178136402510113978e-01,-6.546048925184327238e+00
1.759291886010284411e+00,1.006051963170161295e-01,-5.681069249880941197e-01,-6.256938348292842456e+00
1.767145867644258850e+00,9.595347363013626008e-02,-6.160347242263407574e-01,-5.943891200576291389e+00
1.774999849278233288e+00,9.093521826553518927e-02,-6.614140639799778176e-01,-5.608201468520658928e+00
1.782853830912207727e+00,8.557113015840725478e-02,-7.040724745267449292e-01,-5.251249138289505680e+00
1.790707812546182165e+00,7.988322041481808744e-02,-7.438486438455232941e-01,-4.874494540517789964e+00
1.798561794180156825e+00,7.389472126180050837e-02,-7.805930254346982178e-01,-4.479472392616129284e+00
1.806415775814131264e+00,6.762999141033071426e-02,-8.141683982299954270e-01,-4.067785562827567425e+00
1.814269757448105702e+00,6.111441721571907182e-02,-8.444503765350628299e-01,-3.641098581314800242e+00
1.822123739082080141e+00,5.437431003554956538e-02,-8.713278680803346887e-01,-3.201130924489465013e+00
1.829977720716054579e+00,4.743680019928518676e-02,-8.947034785349029518e-01,-2.749650099623083044e+00
1.837831702350029239e+00,4.032972801597251716e-02,-9.144938610113874100e-01,-2.288464557498596896e+00
1.845685683984003678e+00,3.308153225708289347e-02,-9.306300093242717564e-01,-1.819416461469538282e+00
1.853539665617978116e+00,2.572113656038265556e-02,-9.430574939869905693e-01,-1.344374341788652893e+00
1.861393647251952554e+00,1.827783420779995407e-02,-9.517366401612947779e-01,-8.652256644475826430e-01
1.869247628885926993e+00,1.078117173552782006e-02,-9.566426470031988982e-01,-3.838693440327568540e-01
1.877101610519901653e+00,3.260831838055724703e-03,-9.577656480822004381e-01,9.779176975073775036e-02
1.884955592153876092e+00,-4.253483970554021443e-03,-9.551107127835355426e-01,5.778584022061887815e-01
1.892809573787850530e+00,-1.173217247503475190e-02,-9.486977888360843547e-01,1.054442330829771013e+00
1.900663555421824968e+00,-1.914584519584960898e-02,-9.385615863402377856e-01,1.525673800163251048e+00
1.908517537055799407e+00,-2.646544368745544842e-02,-9.247514038996836883e-01,1.989708845245047542e+00
1.916371518689774067e+00,-3.366235324629643366e-02,-9.073308976877536569e-01,2.444736495023053013e+00
1.924225500323748506e+00,-4.070851458432902387e-02,-8.863777945018181947e-01,2.888985827637639225e+00
1.932079481957722944e+00,-4.757653303301412340e-02,-8.619835500773469494e-01,3.320732850137654957e+00
1.939933463591697382e+00,-5.423978485353805196e-02,-8.342529541458252318e-01,3.738307175953099470e+00
1.947787445225671821e+00,-6.067252024149496353e-02,-8.033036839269033225e-01,4.140098474312286392e+00
1.955641426859646481e+00,-6.684996262832600122e-02,-7.692658079441669905e-01,4.524562666754997409e+00
1.963495408493620920e+00,-7.274840389740541702e-02,-7.322812422449739289e-01,4.890227846952338808e+00
1.971349390127595358e+00,-7.834529514972576880e-02,-6.925031612871871411e-01,5.235699901194348804e+00
1.979203371761569796e+00,-8.361933267259240299e-02,-6.500953659286372588e-01,5.559667808143077927e+00
1.987057353395544235e+00,-8.855053878451488170e-02,-6.052316111181162972e-01,5.860908597766750106e+00
1.994911335029518895e+00,-9.312033725049968791e-02,-5.580948960390220703e-01,6.138291950764466876e+00
2.002765316663493333e+00,-9.731162298411692724e-02,-5.088767195978627367e-01,6.390784421254799064e+00
2.010619298297467772e+00,-1.011088257759452241e-01,-4.577763042791672121e-01,6.617453267029827835e+00
2.018473279931442210e+00,-1.044979678121979866e-01,-4.049997915054504571e-01,6.817469873262415270e+00
2.026327261565416649e+00,-1.074667147724036875e-01,-3.507594117453174953e-01,6.990112757192337156e+00
2.034181243199391087e+00,-1.100044203208515037e-01,-2.952726327041840237e-01,7.134770142999834697e+00
2.042035224833365525e+00,-1.121021638330178122e-01,-2.387612890101105112e-01,7.250942097796375663e+00
2.049889206467340408e+00,-1.137527812252525500e-01,-1.814506968716176616e-01,7.338242221415081090e+00
2.057743188101314846e+00,-1.149508887835190285e-01,-1.235687572348605351e-01,7.396398884460372969e+00
2.065597169735289285e+00,-1.156928999148375131e-01,-6.534505100401367950e-02,7.425256010870885603e+00
2.073451151369263723e+00,-1.159770347731699930e-01,-7.009929911058205253e-03,7.424773403054418353e+00
2.081305133003238161e+00,-1.158033227396908782e-01,5.120639337069233382e-02,7.395026609461594624e+00
2.089159114637212600e+00,-1.151735977656038884e-01,1.090747522810310843e-01,7.336206336268719319e+00
2.097013096271187038e+00,-1.140914866137774791e-01,1.663679270271362365e-01,7.248617406633075078e+00
2.104867077905161477e+00,-1.125623900633704599e-01,2.228615353037455005e-01,7.132677272758511045e+00
2.112721059539135915e+00,-1.105934571691949420e-01,2.783349095933108641e-01,6.988914087758616667e+00
2.120575041173110353e+00,-1.081935526947092052e-01,3.325719576218632012e-01,6.817964346022392874e+00
2.128429022807085236e+00,-1.053732178641410694e-01,3.853620026213065430e-01,6.620570102466210471e+00
2.136283004441059674e+00,-1.021446246052106488e-01,4.365006001368612054e-01,6.397575782689686186e+00
2.144136986075034113e+00,-9.852152347914799879e-02,4.857903282190129679e-01,6.149924597635387791e+00
2.151990967709008551e+00,-9.451918551908991550e-02,5.330415479521647404e-01,5.878654577877061804e+00
2.159844949342982989e+00,-9.015433822139545805e-02,5.780731313967586438e-01,5.584894244122346585e+00
2.167698930976957428e+00,-8.544509595685305381e-02,6.207131541574167910e-01,5.269857931908221715e+00
2.175552912610931866e+00,-8.041088509007621177e-02,6.607995499360753699e-01,4.934840789785333470e+00
2.183406894244906304e+00,-7.507236411551940214e-02,6.981807245855559119e-01,4.581213471525863667e+00
2.191260875878880743e+00,-6.945133913741388665e-02,7.327161273448845602e-01,4.210416544044125686e+00
2.199114857512855181e+00,-6.357067503845410805e-02,7.642767771122671583e-01,3.823954633785137336e+00
2.206968839146830064e+00,-5.745420269819280501e-02,7.927457417942265216e-01,3.423390335310187105e+00
